class_index,label_name,title,description,text,binary_label,pred_binary,pred_binary_label,pred_binary_score,tech_category,tech_category_score,tech_category_score_gap,top2_category,top2_score
1,World,Paris Tourists Search for Key to 'Da Vinci Code' (Reuters),"Reuters - A funny thing happened on the way to the\Mona Lisa. Visitors to the Louvre museum in Paris, home of the\world's most famous painting, started quizzing tour guides\about Dan Brown's best-selling novel ""The Da Vinci Code.""","Paris Tourists Search for Key to 'Da Vinci Code' (Reuters). Reuters - A funny thing happened on the way to the\Mona Lisa. Visitors to the Louvre museum in Paris, home of the\world's most famous painting, started quizzing tour guides\about Dan Brown's best-selling novel ""The Da Vinci Code.""",0,1,tech,0.9354036912116364,Other Tech,0.20805935561656952,0.03747174143791199,AI/ML,0.17058761417865753
4,Sci/Tech,China Reports Births of Two Giant Pandas (AP),"AP - For pandas, it's practically a baby boom. Two giant pandas were born this week, and mothers and cubs were doing fine, the official Xinhua News Agency reported Wednesday.","China Reports Births of Two Giant Pandas (AP). AP - For pandas, it's practically a baby boom. Two giant pandas were born this week, and mothers and cubs were doing fine, the official Xinhua News Agency reported Wednesday.",1,1,tech,0.939292948405532,Other Tech,0.17143623530864716,0.1287033036351204,Framework,0.042732931673526764
4,Sci/Tech,Need for carbon sink technologies,Climate scientists tell a conference that greater efforts should be made to pull CO2 from the atmosphere.,Need for carbon sink technologies. Climate scientists tell a conference that greater efforts should be made to pull CO2 from the atmosphere.,1,1,tech,0.9972259639850015,Other Tech,0.22577941417694092,0.014551982283592224,Infra/Cloud,0.2112274318933487
4,Sci/Tech,Dell Debuts Color Laser Printers,Three new models are designed for businesses and home office users.,Dell Debuts Color Laser Printers. Three new models are designed for businesses and home office users.,1,1,tech,0.9724974239982728,Other Tech,0.2524932324886322,0.11841847002506256,AI/ML,0.13407476246356964
4,Sci/Tech,Companies Moving Cautiously on Microsoft #39;s SP2 Update," quot;Whether companies roll out Windows XP immediately or replace their older operating systems with Windows XP when purchasing new PCs, companies now have to ensure XP SP2 compliancy by determining ","Companies Moving Cautiously on Microsoft #39;s SP2 Update. quot;Whether companies roll out Windows XP immediately or replace their older operating systems with Windows XP when purchasing new PCs, companies now have to ensure XP SP2 compliancy by determining",1,1,tech,0.9839153154558783,Other Tech,0.30127641558647156,0.13718244433403015,Security,0.1640939712524414
3,Business,Google shares down ahead of first lockup expiry,Shares in newly public Google Inc. fell 2 percent on Wednesday as investors braced for the expiration of a lockup period that has kept insiders at the Web search company from selling stock.,Google shares down ahead of first lockup expiry. Shares in newly public Google Inc. fell 2 percent on Wednesday as investors braced for the expiration of a lockup period that has kept insiders at the Web search company from selling stock.,0,1,tech,0.5963345215569062,Other Tech,0.12103468179702759,0.00910242646932602,Other Tech,0.11193225532770157
4,Sci/Tech,Aether Declines Higher Bid for Unit (washingtonpost.com),"washingtonpost.com - Aether Systems Inc., a Maryland wireless data company that is selling off its operating units, said yesterday it received a  #36;30 million offer for a division it had already agreed to sell to another buyer for  #36;25 million.","Aether Declines Higher Bid for Unit (washingtonpost.com). washingtonpost.com - Aether Systems Inc., a Maryland wireless data company that is selling off its operating units, said yesterday it received a #36;30 million offer for a division it had already agreed to sell to another buyer for #36;25 million.",1,1,tech,0.5785172281192862,Other Tech,0.20001544058322906,0.031462907791137695,Security,0.16855253279209137
4,Sci/Tech,Scientists to Study Dairy Going Organic (AP),AP - Cornell researchers will watch five upstate New York dairy herds to learn about the problems and challenges of converting from conventional to organic farming.,Scientists to Study Dairy Going Organic (AP). AP - Cornell researchers will watch five upstate New York dairy herds to learn about the problems and challenges of converting from conventional to organic farming.,1,1,tech,0.9861086636158223,Other Tech,0.2265142798423767,0.040381088852882385,Other Tech,0.18613319098949432
4,Sci/Tech,Europeans Eat Less of Dangerous Fatty Foods,"By PAUL GEITNER    BRUSSELS, Belgium (AP) -- Europeans eat less of the most dangerous, cholesterol-raising fats than Americans do and the amount is decreasing, according to a report released Wednesday by the European Food Safety Authority.    Scientists at the European Food Safety authority declined to say whether the EU should follow the United States' lead and require special labels on margarine, chips, cookies, fries and other potential sources of trans fatty acids...","Europeans Eat Less of Dangerous Fatty Foods. By PAUL GEITNER BRUSSELS, Belgium (AP) -- Europeans eat less of the most dangerous, cholesterol-raising fats than Americans do and the amount is decreasing, according to a report released Wednesday by the European Food Safety Authority. Scientists at the European Food Safety authority declined to say whether the EU should follow the United States' lead and require special labels on margarine, chips, cookies, fries and other potential sources of trans fatty acids...",1,1,tech,0.6322114249005086,Other Tech,0.02298016846179962,0.0019101165235042572,DB/Storage,0.021070051938295364
3,Business,Samsung Says It Will Expand Chip Factories,"The Samsung Electronics Company, the Korean electronics giant, said Monday that it would invest \$23.7 billion in new chip production lines over the next six years.","Samsung Says It Will Expand Chip Factories. The Samsung Electronics Company, the Korean electronics giant, said Monday that it would invest \$23.7 billion in new chip production lines over the next six years.",0,1,tech,0.8333311005870754,Other Tech,0.3427550196647644,0.1662077009677887,Framework,0.1765473186969757
4,Sci/Tech,SAP software exposes shipper's financial errors,"The installation of SAP financial software at a major London-based container transport firm exposed flaws in the company's accounting systems and processes, forcing it to restate its earnings.","SAP software exposes shipper's financial errors. The installation of SAP financial software at a major London-based container transport firm exposed flaws in the company's accounting systems and processes, forcing it to restate its earnings.",1,1,tech,0.9639377665657096,Other Tech,0.3098217248916626,0.010797619819641113,Language,0.2990241050720215
4,Sci/Tech,VeriSign sues ICANN in state court,VeriSign is asking a California court to order the Internet Corporation for Assigned Names and Numbers to butt out of its business.,VeriSign sues ICANN in state court. VeriSign is asking a California court to order the Internet Corporation for Assigned Names and Numbers to butt out of its business.,1,1,tech,0.9367178539418146,Other Tech,0.17222264409065247,0.04042276740074158,Infra/Cloud,0.1317998766899109
4,Sci/Tech,Apple Unwraps New IMac G5s,"PARIS -- Apple Computer will begin shipping its new IMac G5 desktop computer worldwide in mid-September, the company #39;s top marketing executive says.","Apple Unwraps New IMac G5s. PARIS -- Apple Computer will begin shipping its new IMac G5 desktop computer worldwide in mid-September, the company #39;s top marketing executive says.",1,1,tech,0.9912917122347698,Other Tech,0.1977923959493637,0.007558569312095642,Infra/Cloud,0.19023382663726807
4,Sci/Tech,Sneaky Sharing (PC World),"PC World - Despite well-publicized wins by piracy foes, illegal digital music and movie trading continues to flourish in underground havens.","Sneaky Sharing (PC World). PC World - Despite well-publicized wins by piracy foes, illegal digital music and movie trading continues to flourish in underground havens.",1,1,tech,0.9984153716685866,Other Tech,0.25023728609085083,0.023025542497634888,Security,0.22721174359321594
3,Business,Software Service Aims to Outfox Caller ID,A new computerized service enables customers to create phony outbound phone numbers in order to mask their telephone identities.,Software Service Aims to Outfox Caller ID. A new computerized service enables customers to create phony outbound phone numbers in order to mask their telephone identities.,0,1,tech,0.9982579556809819,Other Tech,0.16871467232704163,0.01262250542640686,Security,0.15609216690063477
4,Sci/Tech,Phone fight against home violence,A campaign begins to collect old mobile phones and convert them into alarms for women who are attacked in the home.,Phone fight against home violence. A campaign begins to collect old mobile phones and convert them into alarms for women who are attacked in the home.,1,1,tech,0.9891613730787576,Other Tech,0.17920103669166565,0.0320410430431366,Framework,0.14715999364852905
4,Sci/Tech,Napster Offers Music to Go,"This service leverages new Windows Media 10 technologies to enable Napster subscribers to download music to portable devices, a technology called Janus.","Napster Offers Music to Go. This service leverages new Windows Media 10 technologies to enable Napster subscribers to download music to portable devices, a technology called Janus.",1,1,tech,0.9972705815615134,Other Tech,0.17061686515808105,0.005311042070388794,Other Tech,0.16530582308769226
4,Sci/Tech,Mobile phone sales hit second-quarter record: Gartner (AFP),"AFP - Global sales of mobile telephones hit a record 156 million in the second quarter, a study published by the US research group Gartner showed.","Mobile phone sales hit second-quarter record: Gartner (AFP). AFP - Global sales of mobile telephones hit a record 156 million in the second quarter, a study published by the US research group Gartner showed.",1,1,tech,0.7428472799119396,Other Tech,0.20166853070259094,0.060985296964645386,Security,0.14068323373794556
4,Sci/Tech,British Bug Splat Survey Springs Surprise (Reuters),Reuters - The results of one of the stranger\environmental surveys to be conducted in Britain are in -- and\there's a surprise.,British Bug Splat Survey Springs Surprise (Reuters). Reuters - The results of one of the stranger\environmental surveys to be conducted in Britain are in -- and\there's a surprise.,1,1,tech,0.9951371312336381,Other Tech,0.3013555705547333,0.11962096393108368,Collaboration/Utility,0.1817346066236496
3,Business,Specialty Retail Tales,Not every specialty retailer is cut from the same mold -- some are just moldy.,Specialty Retail Tales. Not every specialty retailer is cut from the same mold -- some are just moldy.,0,1,tech,0.7080498844354413,Other Tech,0.17901386320590973,0.13115118443965912,Framework,0.04786267876625061
